Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,2011,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",Happy
Somebody That I Used To Know,Gotye Featuring Kimbra,2012,['australian pop'],Happy
We Are Young,fun. Featuring Janelle Monae,2012,"['baroque pop', 'metropopolis']",Happy
Lights,Ellie Goulding,2012,"['indietronica', 'metropopolis', 'pop', 'uk pop']",Happy
Starships,Nicki Minaj,2012,"['hip pop', 'pop', 'queens hip hop', 'rap']",Happy
What Makes You Beautiful,One Direction,2012,"['boy band', 'pop', 'post-teen pop', 'talent show']",Happy
Whistle,Flo Rida,2012,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Happy
Drive By,Train,2012,"['dance pop', 'neo mellow', 'pop', 'pop rock']",Happy
Everybody Talks,Neon Trees,2012,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",Happy
Part Of Me,Katy Perry,2012,['pop'],Happy
We Are Never Ever Getting Back Together,Taylor Swift,2012,['pop'],Happy
Blow Me (One Last Kiss),P!nk,2012,"['dance pop', 'pop']",Happy
Ni**as in Paris,Jay Z Kanye West,2012,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",Happy
The One That Got Away,Katy Perry,2012,['pop'],Happy
Feel So Close,Calvin Harris,2012,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Happy
Domino,Jessie J,2012,"['dance pop', 'pop']",Happy
Gangnam Style,PSY,2012,"['k-rap', 'korean old school hip hop']",Happy
Dance (A$$),Big Sean Featuring Nicki Minaj,2012,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",Happy
Springsteen,Eric Church,2012,"['contemporary country', 'country', 'country road']",Happy
Brokenhearted,Karmin,2012,"['post-teen pop', 'viral pop']",Happy
Back In Time,Pitbull,2012,"['dance pop', 'miami hip hop', 'pop']",Happy
Let's Go,Calvin Harris Featuring Ne-Yo,2012,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Happy
Good Girl,Carrie Underwood,2012,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road', 'dance pop']",Happy
Pontoon,Little Big Town,2012,"['contemporary country', 'country', 'country dawn', 'country road']",Happy
50 Ways To Say Goodbye,Train,2012,"['dance pop', 'neo mellow', 'pop', 'pop rock']",Happy
Red Solo Cup,Toby Keith,2012,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Happy
Love You Like A Love Song,Selena Gomez & The Scene,2012,['pop'],Happy
Take A Little Ride,Jason Aldean,2012,"['contemporary country', 'country', 'country road', 'modern country rock']",Happy
You Da One,Rihanna,2012,"['barbadian pop', 'pop', 'urban contemporary']",Happy
We Run The Night,Havana Brown Featuring Pitbull,2012,"['australian dance', 'australian pop']",Happy
It's Time,Imagine Dragons,2012,"['modern rock', 'pop', 'rock']",Happy
Somethin' 'Bout A Truck,Kip Moore,2012,"['contemporary country', 'country', 'country road', 'modern country rock']",Happy
Call Me Maybe,Carly Rae Jepsen,2012,"['canadian pop', 'dance pop', 'pop']",Neutral
Payphone,Maroon 5 Featuring Wiz Khalifa,2012,['pop'],Neutral
Glad You Came,The Wanted,2012,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Neutral
Stronger (What Doesn't Kill You),Kelly Clarkson,2012,"['dance pop', 'pop', 'talent show']",Neutral
Wild Ones,Flo Rida Featuring Sia,2012,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Neutral
Set Fire To The Rain,Adele,2012,"['british soul', 'pop', 'pop soul', 'uk pop']",Neutral
Wide Awake,Katy Perry,2012,['pop'],Neutral
Good Feeling,Flo Rida,2012,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Neutral
One More Night,Maroon 5,2012,['pop'],Neutral
Where Have You Been,Rihanna,2012,"['barbadian pop', 'pop', 'urban contemporary']",Neutral
It Will Rain,Bruno Mars,2012,"['dance pop', 'pop']",Neutral
Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",2012,"['chicago rap', 'hip hop', 'rap']",Neutral
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,2012,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",Neutral
As Long As You Love Me,Justin Bieber Featuring Big Sean,2012,"['canadian pop', 'pop']",Neutral
Turn Me On,David Guetta Featuring Nicki Minaj,2012,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",Neutral
Good Time,Owl City & Carly Rae Jepsen,2012,"['indietronica', 'pop']",Neutral
Give Your Heart A Break,Demi Lovato,2012,"['pop', 'post-teen pop']",Neutral
Scream,Usher,2012,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",Neutral
International Love,Pitbull Featuring Chris Brown,2012,"['dance pop', 'miami hip hop', 'pop']",Neutral
Ass Back Home,Gym Class Heroes Featuring Neon Hitch,2012,"['dance pop', 'pop rap']",Neutral
Drunk On You,Luke Bryan,2012,"['contemporary country', 'country', 'country road']",Neutral
No Lie,2 Chainz Featuring Drake,2012,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Want U Back,Cher Lloyd,2012,"['dance pop', 'pop', 'post-teen pop', 'talent show']",Neutral
Rumour Has It,Adele,2012,"['british soul', 'pop', 'pop soul', 'uk pop']",Neutral
"Work Hard, Play Hard",Wiz Khalifa,2012,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Pound The Alarm,Nicki Minaj,2012,"['hip pop', 'pop', 'queens hip hop', 'rap']",Neutral
Come Over,Kenny Chesney,2012,"['contemporary country', 'country', 'country road']",Neutral
Heart Attack,Trey Songz,2012,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Neutral
So Good,B.o.B,2012,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']",Neutral
Turn Up The Music,Chris Brown,2012,"['pop rap', 'r&b', 'rap']",Neutral
Die Young,Ke$ha,2012,"['electropop', 'dance pop', 'pop']",Neutral
Cashin' Out,Ca$h Out,2012,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'trap']",Neutral
Hard To Love,Lee Brice,2012,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
Even If It Breaks Your Heart,Eli Young Band,2012,"['classic texas country', 'contemporary country', 'country', 'country road', 'heartland rock']",Neutral
Burn It Down,Linkin Park,2012,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Neutral
Some Nights,fun.,2012,"['baroque pop', 'metropopolis']",Sad
The Motto,Drake Featuring Lil Wayne,2012,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Take Care,Drake Featuring Rihanna,2012,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Titanium,David Guetta Featuring Sia,2012,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",Sad
I Won't Give Up,Jason Mraz,2012,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",Sad
Boyfriend,Justin Bieber,2012,"['canadian pop', 'pop']",Sad
Too Close,Alex Clare,2012,['modern alternative rock'],Sad
Rack City,Tyga,2012,"['hip hop', 'pop rap', 'rap', 'trap']",Sad
Wanted,Hunter Hayes,2012,"['contemporary country', 'country', 'country road', 'modern country rock']",Sad
Not Over You,Gavin DeGraw,2012,"['neo mellow', 'pop rock']",Sad
Work Out,J. Cole,2012,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",Sad
Ho Hey,The Lumineers,2012,"['folk-pop', 'modern rock', 'stomp and holler']",Sad
Paradise,Coldplay,2012,"['permanent wave', 'pop']",Sad
Blown Away,Carrie Underwood,2012,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road', 'dance pop']",Sad
Climax,Usher,2012,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",Sad
Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,2012,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Sad
Drank In My Cup,Kirko Bangz,2012,"['dirty south rap', 'southern hip hop', 'trap']",Sad
Birthday Cake,Rihanna Featuring Chris Brown,2012,"['barbadian pop', 'pop', 'urban contemporary']",Sad
A Thousand Years,Christina Perri,2012,['pop'],Sad
I Don't Want This Night To End,Luke Bryan,2012,"['contemporary country', 'country', 'country road']",Sad
Diamonds,Rihanna,2012,"['barbadian pop', 'pop', 'urban contemporary']",Sad
Adorn,Miguel,2012,['r&b'],Sad
Fly Over States,Jason Aldean,2012,"['contemporary country', 'country', 'country road', 'modern country rock']",Sad
Don't Wake Me Up,Chris Brown,2012,"['edm', 'dance pop']",Neutral
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,2012,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Neutral
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",Happy
Cruise,Florida Georgia Line Featuring Nelly,2013,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Happy
Locked Out Of Heaven,Bruno Mars,2013,"['dance pop', 'pop']",Happy
Get Lucky,Daft Punk Featuring Pharrell Williams,2013,"['electro', 'filter house', 'rock']",Happy
I Knew You Were Trouble.,Taylor Swift,2013,['pop'],Happy
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013,['hollywood'],Happy
I Love It,Icona Pop Featuring Charli XCX,2013,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",Happy
Safe And Sound,Capital Cities,2013,"['metropopolis', 'modern rock']",Happy
Treasure,Bruno Mars,2013,"['dance pop', 'pop']",Happy
The Way,Ariana Grande Featuring Mac Miller,2013,['pop'],Happy
Applause,Lady Gaga,2013,"['art pop', 'dance pop', 'pop']",Happy
I Cry,Flo Rida,2013,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Happy
That's My Kind Of Night,Luke Bryan,2013,"['contemporary country', 'country', 'country road']",Happy
Troublemaker,Olly Murs Featuring Flo Rida,2013,"['dance pop', 'pop', 'talent show']",Happy
Mama's Broken Heart,Miranda Lambert,2013,"['contemporary country', 'country', 'country dawn', 'country road']",Happy
Downtown,Lady Antebellum,2013,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",Happy
Brave,Sara Bareilles,2013,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",Happy
Runnin' Outta Moonlight,Randy Houser,2013,"['contemporary country', 'country', 'country road']",Happy
Still Into You,Paramore,2013,"['candy pop', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",Happy
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2013,"['pop rap', 'seattle hip hop']",Neutral
Mirrors,Justin Timberlake,2013,"['dance pop', 'pop']",Neutral
Just Give Me A Reason,P!nk Featuring Nate Ruess,2013,"['dance pop', 'pop']",Neutral
Roar,Katy Perry,2013,['pop'],Neutral
We Can't Stop,Miley Cyrus,2013,['pop'],Neutral
Wake Me Up!,Avicii,2013,"['edm', 'pop', 'pop dance']",Neutral
Scream & Shout,will.i.am & Britney Spears,2013,"['dance pop', 'pop']",Neutral
Started From The Bottom,Drake,2013,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Neutral
Come & Get It,Selena Gomez,2013,"['pop', 'post-teen pop']",Neutral
Feel This Moment,Pitbull Featuring Christina Aguilera,2013,"['dance pop', 'miami hip hop', 'pop']",Neutral
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",Neutral
Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,2013,"['canadian pop', 'pop']",Neutral
Sweet Nothing,Calvin Harris Featuring Florence Welch,2013,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Neutral
Power Trip,J. Cole Featuring Miguel,2013,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",Neutral
Love Somebody,Maroon 5,2013,['pop'],Neutral
I Will Wait,Mumford & Sons,2013,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",Neutral
Try,P!nk,2013,"['dance pop', 'pop']",Neutral
Wagon Wheel,Darius Rucker,2013,"['black americana', 'contemporary country', 'country', 'country road']",Neutral
I Need Your Love,Calvin Harris Featuring Ellie Goulding,2013,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Neutral
Bad,Wale Featuring Tiara Thomas Or Rihanna,2013,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",Neutral
"Gone, Gone, Gone",Phillip Phillips,2013,"['folk-pop', 'neo mellow', 'pop rock']",Neutral
Demons,Imagine Dragons,2013,"['modern rock', 'pop', 'rock']",Neutral
Counting Stars,OneRepublic,2013,"['piano rock', 'pop']",Neutral
Little Talks,Of Monsters And Men,2013,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",Neutral
The Other Side,Jason Derulo,2013,"['dance pop', 'pop']",Neutral
Berzerk,Eminem,2013,"['detroit hip hop', 'hip hop', 'rap']",Neutral
Catch My Breath,Kelly Clarkson,2013,"['dance pop', 'pop', 'talent show']",Neutral
Crash My Party,Luke Bryan,2013,"['contemporary country', 'country', 'country road']",Neutral
22,Taylor Swift,2013,['pop'],Neutral
I Want Crazy,Hunter Hayes,2013,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
The Fox,Ylvis,2013,['comic'],Neutral
Best Song Ever,One Direction,2013,"['boy band', 'pop', 'post-teen pop', 'talent show']",Neutral
The A Team,Ed Sheeran,2013,"['pop', 'singer-songwriter pop', 'uk pop']",Neutral
Highway Don't Care,Tim McGraw With Taylor Swift,2013,"['contemporary country', 'country', 'country road']",Neutral
Sure Be Cool If You Did,Blake Shelton,2013,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Neutral
#Beautiful,Mariah Carey Featuring Miguel,2013,"['dance pop', 'pop', 'urban contemporary']",Neutral
Hall Of Fame,The Script Featuring will.i.am,2013,"['celtic rock', 'pop']",Neutral
It Goes Like This,Thomas Rhett,2013,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
Get Your Shine On,Florida Georgia Line,2013,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Neutral
#thatPOWER,will.i.am Featuring Justin Bieber,2013,"['dance pop', 'pop']",Neutral
Radioactive,Imagine Dragons,2013,"['modern rock', 'pop', 'rock']",Sad
Harlem Shake,Baauer,2013,"['edm', 'electro house', 'electronic trap']",Sad
When I Was Your Man,Bruno Mars,2013,"['dance pop', 'pop']",Sad
Stay,Rihanna Featuring Mikky Ekko,2013,"['barbadian pop', 'pop', 'urban contemporary']",Sad
Royals,Lorde,2013,"['art pop', 'metropopolis', 'nz pop', 'pop']",Sad
Wrecking Ball,Miley Cyrus,2013,['pop'],Sad
Suit & Tie,Justin Timberlake Featuring JAY Z,2013,"['dance pop', 'pop']",Sad
Holy Grail,Jay Z Featuring Justin Timberlake,2013,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",Sad
Clarity,Zedd Featuring Foxes,2013,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",Sad
Sail,AWOLNATION,2013,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",Sad
"Hold On, We're Going Home",Drake Featuring Majid Jordan,2013,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Sad
Daylight,Maroon 5,2013,['pop'],Sad
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,2013,"['pop rap', 'seattle hip hop']",Sad
Summertime Sadness,Lana Del Rey vs. Cedric Gervais,2013,"['art pop', 'pop']",Sad
Girl On Fire,Alicia Keys Featuring Nicki Minaj,2013,"['neo soul', 'pop', 'r&b']",Sad
Pour It Up,Rihanna,2013,"['barbadian pop', 'pop', 'urban contemporary']",Sad
Carry On,fun.,2013,"['baroque pop', 'metropopolis']",Sad
Swimming Pools (Drank),Kendrick Lamar,2013,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Sad
Body Party,Ciara,2013,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",Sad
Next To Me,Emeli Sande,2013,"['r&b', 'talent show']",Sad
Let Her Go,Passenger,2013,"['folk-pop', 'neo mellow']",Sad
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013,"['hip hop', 'pop', 'contemporary r&b']",Happy
Don't You Worry Child,Swedish House Mafia Featuring John Martin,2013,"['progressive house', 'big room', 'electronic']",Happy
Love Me,Lil Wayne Featuring Drake & Future,2013,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Neutral
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",2013,"['east coast hip hop', 'hip hop', 'rap', 'trap']",Neutral
Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,2013,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Happy
U.O.E.N.O.,Rocko Featuring Future & Rick Ross,2013,"['atl hip hop', 'dirty south rap', 'old school atlanta hip hop', 'trap']",Neutral
Bugatti,Ace Hood Featuring Future & Rick Ross,2013,"['dirty south rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
I'm Different,2 Chainz,2013,['hardcore hip hop'],Happy
Happy,Pharrell Williams,2014,"['dance pop', 'pop']",Happy
Talk Dirty,Jason Derulo Featuring 2 Chainz,2014,"['dance pop', 'pop']",Happy
Rude,MAGIC!,2014,"['pop', 'reggae fusion']",Happy
All About That Bass,Meghan Trainor,2014,"['hip pop', 'pop']",Happy
Timber,Pitbull Featuring Ke$ha,2014,"['dance pop', 'miami hip hop', 'pop']",Happy
Shake It Off,Taylor Swift,2014,['pop'],Happy
Am I Wrong,Nico & Vinz,2014,['afrobeats'],Happy
Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",2014,"['dance pop', 'pop']",Happy
Maps,Maroon 5,2014,['pop'],Happy
Summer,Calvin Harris,2014,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Happy
Wiggle,Jason Derulo Featuring Snoop Dogg,2014,"['dance pop', 'pop']",Happy
This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,2014,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Happy
Classic,MKTO,2014,"['pop', 'post-teen pop']",Happy
Don't,Ed Sheeran,2014,"['pop', 'singer-songwriter pop', 'uk pop']",Happy
Sing,Ed Sheeran,2014,"['pop', 'singer-songwriter pop', 'uk pop']",Happy
Cool Kids,Echosmith,2014,"['electropop', 'indie poptimism', 'viral pop']",Happy
Love Runs Out,OneRepublic,2014,"['piano rock', 'pop']",Happy
American Kids,Kenny Chesney,2014,"['contemporary country', 'country', 'country road']",Happy
Leave The Night On,Sam Hunt,2014,"['contemporary country', 'country', 'country pop']",Happy
Love Never Felt So Good,Michael Jackson & Justin Timberlake,2014,"['r&b', 'soul']",Happy
Birthday,Katy Perry,2014,['pop'],Happy
Come With Me Now,KONGOS,2014,"['modern alternative rock', 'modern blues rock', 'south african rock']",Happy
Beachin',Jake Owen,2014,"['contemporary country', 'country', 'country road']",Happy
White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,2014,"['pop rap', 'seattle hip hop']",Happy
Problem,Ariana Grande Featuring Iggy Azalea,2014,['pop'],Neutral
Pompeii,Bastille,2014,"['metropopolis', 'modern rock', 'pop']",Neutral
The Monster,Eminem Featuring Rihanna,2014,"['detroit hip hop', 'hip hop', 'rap']",Neutral
Team,Lorde,2014,"['art pop', 'metropopolis', 'nz pop', 'pop']",Neutral
Chandelier,Sia,2014,"['australian dance', 'australian pop', 'pop']",Neutral
Black Widow,Iggy Azalea Featuring Rita Ora,2014,"['australian hip hop', 'dance pop', 'pop']",Neutral
Latch,Disclosure Featuring Sam Smith,2014,"['edm', 'house', 'indietronica', 'uk dance']",Neutral
Best Day Of My Life,American Authors,2014,"['modern rock', 'pop rock']",Neutral
Boom Clap,Charli XCX,2014,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",Neutral
Anaconda,Nicki Minaj,2014,"['hip pop', 'pop', 'queens hip hop', 'rap']",Neutral
Rather Be,Clean Bandit Featuring Jess Glynne,2014,"['pop', 'uk dance', 'uk funky']",Neutral
Show Me,Kid Ink Featuring Chris Brown,2014,"['pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Ain't It Fun,Paramore,2014,"['candy pop', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",Neutral
The Man,Aloe Blacc,2014,"['pop soul', 'r&b']",Neutral
Hey Brother,Avicii,2014,"['edm', 'pop', 'pop dance']",Neutral
Trumpets,Jason Derulo,2014,"['dance pop', 'pop']",Neutral
Burnin' It Down,Jason Aldean,2014,"['contemporary country', 'country', 'country road', 'modern country rock']",Neutral
Play It Again,Luke Bryan,2014,"['contemporary country', 'country', 'country road']",Neutral
2 On,Tinashe Featuring ScHoolboy Q,2014,"['alternative r&b', 'dance pop', 'metropopolis', 'post-teen pop', 'r&b', 'urban contemporary']",Neutral
Dirt,Florida Georgia Line,2014,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Neutral
Me And My Broken Heart,Rixton,2014,"['post-teen pop', 'teen pop', 'viral pop']",Neutral
Drunk On A Plane,Dierks Bentley,2014,"['contemporary country', 'country', 'country road']",Neutral
Do What U Want,Lady Gaga Featuring R. Kelly,2014,"['art pop', 'dance pop', 'pop']",Neutral
She Looks So Perfect,5 Seconds Of Summer,2014,"['boy band', 'pop']",Neutral
Stay The Night,Zedd Featuring Hayley Williams,2014,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",Neutral
Studio,ScHoolboy Q Featuring BJ The Chicago Kid,2014,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
0 To 100 / The Catch Up,Drake,2014,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Neutral
Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,2014,"['contemporary country', 'country', 'country dawn', 'country road']",Neutral
Dark Horse,Katy Perry Featuring Juicy J,2014,['pop'],Sad
All Of Me,John Legend,2014,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",Sad
Fancy,Iggy Azalea Featuring Charli XCX,2014,"['australian hip hop', 'dance pop', 'pop']",Sad
Stay With Me,Sam Smith,2014,"['pop', 'uk pop']",Sad
Turn Down For What,DJ Snake & Lil Jon,2014,"['edm', 'electronic trap', 'pop', 'pop dance']",Sad
Story Of My Life,One Direction,2014,"['boy band', 'pop', 'post-teen pop', 'talent show']",Sad
Habits (Stay High),Tove Lo,2014,"['metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",Sad
Drunk In Love,Beyonce Featuring Jay Z,2014,"['pop', 'r&b']",Sad
Break Free,Ariana Grande Featuring Zedd,2014,['pop'],Sad
Burn,Ellie Goulding,2014,"['indietronica', 'metropopolis', 'pop', 'uk pop']",Sad
Not A Bad Thing,Justin Timberlake,2014,"['dance pop', 'pop']",Sad
A Sky Full Of Stars,Coldplay,2014,"['permanent wave', 'pop']",Sad
Na Na,Trey Songz,2014,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Sad
Hot Boy,Bobby Shmurda,2014,"['nyc rap', 'rap', 'southern hip hop', 'trap']",Sad
Animals,Maroon 5,2014,['pop'],Sad
Shower,Becky G,2014,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",Sad
Sweater Weather,The Neighbourhood,2014,"['modern alternative rock', 'modern rock', 'pop']",Sad
La La La,Naughty Boy Featuring Sam Smith,2014,['uk contemporary r&b'],Sad
Amnesia,5 Seconds Of Summer,2014,"['boy band', 'pop']",Sad
No Mediocre,T.I. Featuring Iggy Azalea,2014,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Sad
Believe Me,Lil Wayne Featuring Drake,2014,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Sad
Partition,Beyonce,2014,"['pop', 'r&b']",Sad
I Don't Dance,Lee Brice,2014,"['contemporary country', 'country', 'country road', 'modern country rock']",Sad
Adore You,Miley Cyrus,2014,['pop'],Sad
Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,2014,"['pop rap', 'r&b', 'rap']",Neutral
Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,2014,"['dance pop', 'latin pop', 'mexican pop']",Happy
Don't Tell 'Em,Jeremih Featuring YG,2014,"['hip hop', 'contemporary r&b']",Neutral
My Hitta,YG Featuring Jeezy & Rich Homie Quan,2014,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,2014,"['hip hop', 'pop rap', 'southern hip hop']",Neutral
New Flame,Chris Brown Featuring Usher & Rick Ross,2014,"['pop rap', 'r&b', 'rap']",Happy
Can't Remember To Forget You,Shakira Featuring Rihanna,2014,"['new wave pop', 'pop rock']",Neutral
23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",2014,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Happy
Uptown Funk!,Mark Ronson Featuring Bruno Mars,2015,['pop soul'],Happy
Trap Queen,Fetty Wap,2015,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Happy
Watch Me,Silento,2015,"['chicago bop', 'pinoy hip hop']",Happy
Lips Are Movin,Meghan Trainor,2015,"['hip pop', 'pop']",Happy
What Do You Mean?,Justin Bieber,2015,"['canadian pop', 'pop']",Happy
Stitches,Shawn Mendes,2015,"['canadian pop', 'pop', 'viral pop']",Happy
Time Of Our Lives,Pitbull & Ne-Yo,2015,"['dance pop', 'miami hip hop', 'pop']",Happy
Somebody,Natalie La Rose Featuring Jeremih,2015,['viral trap'],Happy
Flex (Ooh Ooh Ooh),Rich Homie Quan,2015,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Happy
Dear Future Husband,Meghan Trainor,2015,"['hip pop', 'pop']",Happy
Marvin Gaye,Charlie Puth Featuring Meghan Trainor,2015,"['pop', 'viral pop']",Happy
House Party,Sam Hunt,2015,"['contemporary country', 'country', 'country pop']",Happy
Kick The Dust Up,Luke Bryan,2015,"['contemporary country', 'country', 'country road']",Happy
Thinking Out Loud,Ed Sheeran,2015,"['pop', 'singer-songwriter pop', 'uk pop']",Neutral
Shut Up And Dance,WALK THE MOON,2015,"['dance rock', 'modern rock', 'pop']",Neutral
Blank Space,Taylor Swift,2015,['pop'],Neutral
Earned It (Fifty Shades Of Grey),The Weeknd,2015,"['canadian contemporary r&b', 'canadian pop', 'pop']",Neutral
Cheerleader,OMI,2015,['reggae fusion'],Neutral
Take Me To Church,Hozier,2015,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Neutral
Want To Want Me,Jason Derulo,2015,"['dance pop', 'pop']",Neutral
679,Fetty Wap Featuring Remy Boyz,2015,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Neutral
Worth It,Fifth Harmony Featuring Kid Ink,2015,"['girl group', 'pop', 'talent show']",Neutral
"Honey, I'm Good.",Andy Grammer,2015,"['neo mellow', 'post-teen pop']",Neutral
